rec_id,obc_timeStamp,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,lfm_netCounts,lfm_posCounts,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gfs_gasFlow,gfs_gasTemp,gfs_netGasVolume,jm3_netjoule,jm3_voltage,jm3_current,sup_VoltageIn,all_energy,message_id,volt_voltage,volt_difference,Lap,Time
7186,1688797769.45,06.29.28,-8.902632233,116.302268467,1.0,0.7,0.0,92420.0,92596.0,30.2,15.1394,0.0,,,,11995.925,13206.0,-19.0,16048.0,17.121504,504_202307_08_0617_35_0007137,,,2,6.491513888924445
7187,1688797769.55,06.29.28,-8.902632233,116.302268467,1.0,0.7,0.0,92419.0,92596.0,30.2,15.1393,-0.0984,,,,11995.925,13206.0,-19.0,16027.0,17.121405,504_202307_08_0617_35_0007138,,,2,6.491541666631111
7188,1688797769.64,06.29.28,-8.902632233,116.302268467,1.0,0.7,0.0,92419.0,92596.0,30.2,15.1393,0.0,,,,11995.925,13207.0,-16.0,16027.0,17.121405,504_202307_08_0617_35_0007139,,,2,6.4915666666666665
7189,1688797769.75,06.29.28,-8.902632233,116.302268467,1.0,0.7,0.0,92419.0,92596.0,30.2,15.1393,0.0,,,,11995.925,13207.0,-16.0,16043.0,17.121405,504_202307_08_0617_35_0007140,,,2,6.491597222257778
7190,1688797769.85,06.29.28,-8.902632233,116.302268467,1.0,0.7,0.0,92418.0,92596.0,30.2,15.1391,-0.0978,,,,11995.923,13207.0,-18.0,16039.0,17.121204,504_202307_08_0617_35_0007141,,,2,6.491624999964444
7191,1688797769.95,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92418.0,92596.0,30.2,15.1391,0.0,,,,11995.923,13207.0,-18.0,16043.0,17.121204,504_202307_08_0617_35_0007142,,,2,6.491652777813333
7192,1688797770.05,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92418.0,92596.0,30.2,15.1391,0.0,,,,11995.923,13207.0,-15.0,16056.0,17.121204,504_202307_08_0617_35_0007143,,,2,6.49168055552
7193,1688797770.14,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92418.0,92596.0,30.2,15.1391,0.0,,,,11995.923,13207.0,-15.0,16052.0,17.121204,504_202307_08_0617_35_0007144,,,2,6.491705555555556
7194,1688797770.25,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92418.0,92596.0,30.2,15.1391,0.0,,,,11995.923,13207.0,-20.0,16048.0,17.121204,504_202307_08_0617_35_0007145,,,2,6.491736111075555
7195,1688797770.34,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92417.0,92596.0,30.2,15.1389,-0.0984,,,,11995.923,13207.0,-20.0,16031.0,17.121004,504_202307_08_0617_35_0007146,,,2,6.491761111111111
7196,1688797770.44,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92417.0,92596.0,30.2,15.1389,0.0,,,,11995.923,13208.0,-15.0,16048.0,17.121004,504_202307_08_0617_35_0007147,,,2,6.491788888888889
7197,1688797770.54,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92417.0,92596.0,30.2,15.1389,0.0,,,,11995.923,13208.0,-15.0,16035.0,17.121004,504_202307_08_0617_35_0007148,,,2,6.491816666666667
7198,1688797770.65,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92416.0,92596.0,30.2,15.1388,-0.0978,,,,11995.923,13208.0,-18.0,16031.0,17.120903,504_202307_08_0617_35_0007149,,,2,6.491847222257777
7199,1688797770.75,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92416.0,92596.0,30.2,15.1388,0.0,,,,11995.923,13208.0,-18.0,16035.0,17.120903,504_202307_08_0617_35_0007150,,,2,6.491875000035556
7200,1688797770.84,06.29.29,-8.902632233,116.302268467,1.0,0.7,0.0,92416.0,92596.0,30.2,15.1388,0.0,,,,11995.922,13208.0,-22.0,16052.0,17.120903,504_202307_08_0617_35_0007151,,,2,6.4919
7201,1688797770.94,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92416.0,92596.0,30.2,15.1388,0.0,,,,11995.922,13208.0,-22.0,16052.0,17.120903,504_202307_08_0617_35_0007152,,,2,6.491927777777778
7202,1688797771.04,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92416.0,92596.0,30.2,15.1388,0.0,,,,11995.922,13209.0,-17.0,16060.0,17.120903,504_202307_08_0617_35_0007153,,,2,6.491955555555555
7203,1688797771.14,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,-0.1968,,,,11995.922,13209.0,-17.0,16035.0,17.120502,504_202307_08_0617_35_0007154,,,2,6.491983333333334
7204,1688797771.24,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,0.0,,,,11995.922,13206.0,-20.0,16035.0,17.120502,504_202307_08_0617_35_0007155,,,2,6.492011111111111
7205,1688797771.35,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,0.0,,,,11995.922,13206.0,-20.0,16043.0,17.120502,504_202307_08_0617_35_0007156,,,2,6.492041666631112
7206,1688797771.44,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,0.0,,,,11995.92,13207.0,-19.0,16048.0,17.120502,504_202307_08_0617_35_0007157,,,2,6.492066666666667
7207,1688797771.55,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,0.0,,,,11995.92,13207.0,-19.0,16048.0,17.120502,504_202307_08_0617_35_0007158,,,2,6.492097222186667
7208,1688797771.65,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92414.0,92596.0,30.2,15.1384,0.0,,,,11995.92,13207.0,-18.0,16035.0,17.120502,504_202307_08_0617_35_0007159,,,2,6.492125000035555
7209,1688797771.74,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92413.0,92596.0,30.2,15.1383,-0.0978,,,,11995.92,13207.0,-18.0,16035.0,17.120403,504_202307_08_0617_35_0007160,,,2,6.49215
7210,1688797771.85,06.29.30,-8.902630667,116.302270067,1.0,0.7,1.4,92412.0,92596.0,30.2,15.1381,-0.0984,,,,11995.92,13205.0,-17.0,16043.0,17.120203,504_202307_08_0617_35_0007161,,,2,6.49218055552
7211,1688797771.94,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92412.0,92596.0,30.2,15.1381,0.0,,,,11995.92,13205.0,-17.0,16035.0,17.120203,504_202307_08_0617_35_0007162,,,2,6.492205555555556
7212,1688797772.05,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92412.0,92596.0,30.2,15.1381,0.0,,,,11995.92,13208.0,-18.0,16035.0,17.120203,504_202307_08_0617_35_0007163,,,2,6.492236111075556
7213,1688797772.15,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92412.0,92596.0,30.2,15.1381,0.0,,,,11995.92,13208.0,-18.0,16027.0,17.120203,504_202307_08_0617_35_0007164,,,2,6.492263888924445
7214,1688797772.24,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92412.0,92596.0,30.2,15.1381,0.0,,,,11995.92,13206.0,-19.0,16035.0,17.120203,504_202307_08_0617_35_0007165,,,2,6.492288888888889
7215,1688797772.35,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92411.0,92596.0,30.2,15.1379,-0.0978,,,,11995.92,13206.0,-19.0,16043.0,17.120003,504_202307_08_0617_35_0007166,,,2,6.4923194444088885
7216,1688797772.45,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92410.0,92596.0,30.2,15.1378,-0.0984,,,,11995.92,13208.0,-17.0,16039.0,17.119904,504_202307_08_0617_35_0007167,,,2,6.492347222257778
7217,1688797772.55,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92410.0,92596.0,30.2,15.1378,0.0,,,,11995.92,13208.0,-17.0,16039.0,17.119904,504_202307_08_0617_35_0007168,,,2,6.4923749999644444
7218,1688797772.65,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92409.0,92596.0,30.2,15.1376,-0.0978,,,,11995.92,13205.0,-19.0,16027.0,17.119703,504_202307_08_0617_35_0007169,,,2,6.492402777813333
7219,1688797772.74,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92409.0,92596.0,30.2,15.1376,0.0,,,,11995.92,13205.0,-19.0,16027.0,17.119703,504_202307_08_0617_35_0007170,,,2,6.4924277777777775
7220,1688797772.85,06.29.31,-8.902625117,116.30227665,1.0,0.7,3.0,92409.0,92596.0,30.2,15.1376,0.0,,,,11995.92,13207.0,-16.0,16031.0,17.119703,504_202307_08_0617_35_0007171,,,2,6.492458333297778
7221,1688797772.94,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92409.0,92596.0,30.2,15.1376,0.0,,,,11995.92,13207.0,-16.0,16035.0,17.119703,504_202307_08_0617_35_0007172,,,2,6.492483333333333
7222,1688797773.05,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92408.0,92596.0,30.2,15.1375,-0.0984,,,,11995.92,13207.0,-17.0,16035.0,17.119602,504_202307_08_0617_35_0007173,,,2,6.492513888853334
7223,1688797773.15,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92408.0,92596.0,30.2,15.1375,0.0,,,,11995.92,13207.0,-17.0,16031.0,17.119602,504_202307_08_0617_35_0007174,,,2,6.492541666702222
7224,1688797773.24,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92407.0,92596.0,30.2,15.1373,-0.0984,,,,11995.92,13208.0,-16.0,16039.0,17.119402,504_202307_08_0617_35_0007175,,,2,6.492566666666667
7225,1688797773.35,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92407.0,92596.0,30.2,15.1373,0.0,,,,11995.92,13208.0,-16.0,16031.0,17.119402,504_202307_08_0617_35_0007176,,,2,6.492597222186666
7226,1688797773.45,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92407.0,92596.0,30.2,15.1373,0.0,,,,11995.92,13206.0,-19.0,16019.0,17.119402,504_202307_08_0617_35_0007177,,,2,6.492625000035556
7227,1688797773.55,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92407.0,92596.0,30.2,15.1373,0.0,,,,11995.92,13206.0,-19.0,16035.0,17.119402,504_202307_08_0617_35_0007178,,,2,6.492652777742222
7228,1688797773.64,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92406.0,92596.0,30.2,15.1371,-0.0978,,,,11995.92,13207.0,-21.0,16031.0,17.119204,504_202307_08_0617_35_0007179,,,2,6.492677777777778
7229,1688797773.74,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92406.0,92596.0,30.2,15.1371,0.0,,,,11995.92,13207.0,-21.0,16023.0,17.119204,504_202307_08_0617_35_0007180,,,2,6.492705555555555
7230,1688797773.84,06.29.32,-8.90261605,116.30228805,1.0,0.7,4.7,92406.0,92596.0,30.2,15.1371,0.0,,,,11995.92,13206.0,-20.0,15973.0,17.119204,504_202307_08_0617_35_0007181,,,2,6.492733333333334
7231,1688797773.94,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92406.0,92596.0,30.2,15.1371,0.0,,,,11995.92,13206.0,-20.0,16023.0,17.119204,504_202307_08_0617_35_0007182,,,2,6.492761111111111
7232,1688797774.05,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92406.0,92596.0,30.2,15.1371,0.0,,,,11995.92,13206.0,-16.0,16019.0,17.119204,504_202307_08_0617_35_0007183,,,2,6.492791666631111
7233,1688797774.14,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92406.0,92596.0,30.2,15.1371,0.0,,,,11995.92,13206.0,-16.0,16048.0,17.119204,504_202307_08_0617_35_0007184,,,2,6.492816666666667
7234,1688797774.25,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92404.0,92596.0,30.2,15.1368,-0.1963,,,,11995.92,13206.0,-17.0,16019.0,17.118902,504_202307_08_0617_35_0007185,,,2,6.492847222186667
7235,1688797774.34,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92404.0,92596.0,30.2,15.1368,0.0,,,,11995.92,13206.0,-17.0,16019.0,17.118902,504_202307_08_0617_35_0007186,,,2,6.492872222222222
7236,1688797774.44,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92404.0,92596.0,30.2,15.1368,0.0,,,,11995.92,13207.0,-20.0,16035.0,17.118902,504_202307_08_0617_35_0007187,,,2,6.4929
7237,1688797774.55,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92404.0,92596.0,30.2,15.1368,0.0,,,,11995.92,13207.0,-20.0,16006.0,17.118902,504_202307_08_0617_35_0007188,,,2,6.49293055552
7238,1688797774.64,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92404.0,92596.0,30.2,15.1368,0.0,,,,11995.92,13210.0,-19.0,16035.0,17.118902,504_202307_08_0617_35_0007189,,,2,6.492955555555556
7239,1688797774.75,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92403.0,92596.0,30.2,15.1366,-0.0984,,,,11995.92,13210.0,-19.0,16014.0,17.118702,504_202307_08_0617_35_0007190,,,2,6.492986111146667
7240,1688797774.85,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92403.0,92596.0,30.2,15.1366,0.0,,,,11995.919,13207.0,-23.0,16039.0,17.118702,504_202307_08_0617_35_0007191,,,2,6.4930138888533335
7241,1688797774.94,06.29.33,-8.90260025,116.302308433,1.0,0.7,8.7,92403.0,92596.0,30.2,15.1366,0.0,,,,11995.919,13207.0,-23.0,16043.0,17.118702,504_202307_08_0617_35_0007192,,,2,6.493038888888889
7242,1688797775.05,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92403.0,92596.0,30.3,15.1366,0.0017,,,,11995.919,13208.0,-18.0,16027.0,17.118702,504_202307_08_0617_35_0007193,,,2,6.493069444408889
7243,1688797775.14,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92403.0,92596.0,30.3,15.1366,0.0,,,,11995.919,13208.0,-18.0,16056.0,17.118702,504_202307_08_0617_35_0007194,,,2,6.493094444444445
7244,1688797775.25,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92403.0,92596.0,30.3,15.1366,0.0,,,,11995.917,13207.0,-18.0,16035.0,17.118702,504_202307_08_0617_35_0007195,,,2,6.4931249999644445
7245,1688797775.35,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92402.0,92596.0,30.2,15.1365,-0.1001,,,,11995.917,13207.0,-18.0,16048.0,17.118603,504_202307_08_0617_35_0007196,,,2,6.493152777742222
7246,1688797775.45,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92401.0,92596.0,30.2,15.1363,-0.0978,,,,11995.917,13207.0,-16.0,16035.0,17.118402,504_202307_08_0617_35_0007197,,,2,6.4931805555911115
7247,1688797775.54,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92401.0,92596.0,30.2,15.1363,-0.0978,,,,11995.917,13207.0,-16.0,16035.0,17.118402,504_202307_08_0617_35_0007198,,,2,6.493205555555556
7248,1688797775.64,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92401.0,92596.0,30.2,15.1363,-0.0978,,,,11995.917,13209.0,-18.0,16031.0,17.118402,504_202307_08_0617_35_0007199,,,2,6.493233333333333
7249,1688797775.74,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92401.0,92596.0,30.2,15.1363,-0.0978,,,,11995.917,13209.0,-18.0,16052.0,17.118402,504_202307_08_0617_35_0007200,,,2,6.493261111111111
7250,1688797775.84,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92401.0,92596.0,30.2,15.1363,-0.0978,,,,11995.917,13207.0,-17.0,16043.0,17.118402,504_202307_08_0617_35_0007201,,,2,6.493288888888889
7251,1688797775.94,06.29.34,-8.902579983,116.302338683,1.0,0.7,12.4,92400.0,92596.0,30.2,15.1361,0.0,,,,11995.917,13207.0,-17.0,16043.0,17.118202,504_202307_08_0617_35_0007202,,,2,6.493316666666667
7252,1688797776.05,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92400.0,92596.0,30.2,15.1361,0.0,,,,11995.917,13207.0,-17.0,16043.0,17.118202,504_202307_08_0617_35_0007203,,,2,6.493347222186666
7253,1688797776.15,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92400.0,92596.0,30.2,15.1361,0.0,,,,11995.917,13207.0,-17.0,16039.0,17.118202,504_202307_08_0617_35_0007204,,,2,6.493375000035556
7254,1688797776.24,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92400.0,92596.0,30.3,15.1361,0.0017,,,,11995.917,13208.0,-16.0,16052.0,17.118202,504_202307_08_0617_35_0007205,,,2,6.4934
7255,1688797776.35,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92400.0,92596.0,30.3,15.1361,0.0,,,,11995.917,13208.0,-16.0,16031.0,17.118202,504_202307_08_0617_35_0007206,,,2,6.49343055552
7256,1688797776.45,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92400.0,92596.0,30.3,15.1361,0.0,,,,11995.917,13208.0,-17.0,16056.0,17.118202,504_202307_08_0617_35_0007207,,,2,6.493458333368889
7257,1688797776.55,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92399.0,92596.0,30.2,15.136,-0.0996,,,,11995.917,13208.0,-17.0,16048.0,17.118103,504_202307_08_0617_35_0007208,,,2,6.493486111075556
7258,1688797776.65,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92397.0,92596.0,30.2,15.1357,-0.1963,,,,11995.917,13207.0,-17.0,16043.0,17.117804,504_202307_08_0617_35_0007209,,,2,6.493513888924444
7259,1688797776.74,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92397.0,92596.0,30.2,15.1357,0.0,,,,11995.917,13207.0,-17.0,16035.0,17.117804,504_202307_08_0617_35_0007210,,,2,6.493538888888889
7260,1688797776.84,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92397.0,92596.0,30.2,15.1357,0.0,,,,11995.917,13207.0,-19.0,16048.0,17.117804,504_202307_08_0617_35_0007211,,,2,6.493566666666667
7261,1688797776.94,06.29.35,-8.90255755,116.3023762,1.0,0.7,15.3,92397.0,92596.0,30.2,15.1357,0.0,,,,11995.917,13207.0,-19.0,16048.0,17.117804,504_202307_08_0617_35_0007212,,,2,6.493594444444445
7262,1688797777.05,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92397.0,92596.0,30.2,15.1357,0.0,,,,11995.917,13207.0,-18.0,16031.0,17.117804,504_202307_08_0617_35_0007213,,,2,6.493624999964444
7263,1688797777.15,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92395.0,92596.0,30.2,15.1353,-0.1968,,,,11995.917,13207.0,-18.0,16056.0,17.117403,504_202307_08_0617_35_0007214,,,2,6.493652777813334
7264,1688797777.25,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92395.0,92596.0,30.2,15.1353,0.0,,,,11995.917,13208.0,-19.0,16035.0,17.117403,504_202307_08_0617_35_0007215,,,2,6.49368055552
7265,1688797777.35,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92395.0,92596.0,30.2,15.1353,0.0,,,,11995.917,13208.0,-19.0,16043.0,17.117403,504_202307_08_0617_35_0007216,,,2,6.493708333297778
7266,1688797777.45,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.2,15.1352,-0.0978,,,,11995.917,13207.0,-20.0,16035.0,17.117302,504_202307_08_0617_35_0007217,,,2,6.493736111146667
7267,1688797777.55,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.3,15.1352,0.0017,,,,11995.917,13207.0,-20.0,16035.0,17.117302,504_202307_08_0617_35_0007218,,,2,6.4937638888533336
7268,1688797777.65,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.3,15.1352,0.0,,,,11995.917,13209.0,-16.0,16031.0,17.117302,504_202307_08_0617_35_0007219,,,2,6.493791666702222
7269,1688797777.74,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.3,15.1352,0.0,,,,11995.917,13209.0,-16.0,16031.0,17.117302,504_202307_08_0617_35_0007220,,,2,6.493816666666667
7270,1688797777.84,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.3,15.1352,0.0,,,,11995.917,13209.0,-18.0,16031.0,17.117302,504_202307_08_0617_35_0007221,,,2,6.493844444444444
7271,1688797777.94,06.29.36,-8.902535667,116.302418283,1.0,0.7,16.5,92394.0,92596.0,30.3,15.1352,0.0,,,,11995.917,13209.0,-18.0,16031.0,17.117302,504_202307_08_0617_35_0007222,,,2,6.4938722222222225
7272,1688797778.04,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92394.0,92596.0,30.3,15.1352,0.0,,,,11995.917,13207.0,-17.0,16031.0,17.117302,504_202307_08_0617_35_0007223,,,2,6.4939
7273,1688797778.14,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92393.0,92596.0,30.2,15.135,-0.1001,,,,11995.917,13207.0,-17.0,16031.0,17.117104,504_202307_08_0617_35_0007224,,,2,6.4939277777777775
7274,1688797778.24,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92393.0,92596.0,30.2,15.135,0.0,,,,11995.917,13209.0,-17.0,16031.0,17.117104,504_202307_08_0617_35_0007225,,,2,6.493955555555556
7275,1688797778.35,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92393.0,92596.0,30.2,15.135,0.0,,,,11995.917,13209.0,-17.0,15994.0,17.117104,504_202307_08_0617_35_0007226,,,2,6.4939861110755555
7276,1688797778.44,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92391.0,92596.0,30.2,15.1347,-0.1963,,,,11995.917,13208.0,-19.0,16048.0,17.116802,504_202307_08_0617_35_0007227,,,2,6.494011111111111
7277,1688797778.55,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92390.0,92596.0,30.2,15.1345,-0.0978,,,,11995.917,13208.0,-19.0,16060.0,17.116602,504_202307_08_0617_35_0007228,,,2,6.494041666631111
7278,1688797778.65,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92389.0,92596.0,30.3,15.1343,-0.0967,,,,11995.917,13207.0,-16.0,16043.0,17.116404,504_202307_08_0617_35_0007229,,,2,6.49406944448
7279,1688797778.75,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92389.0,92596.0,30.3,15.1343,0.0,,,,11995.917,13207.0,-16.0,16052.0,17.116404,504_202307_08_0617_35_0007230,,,2,6.4940972222577775
7280,1688797778.84,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92388.0,92596.0,30.3,15.1342,-0.0978,,,,11995.917,13208.0,-18.0,16056.0,17.116302,504_202307_08_0617_35_0007231,,,2,6.494122222222222
7281,1688797778.94,06.29.37,-8.902503717,116.302484133,1.0,0.7,18.4,92388.0,92596.0,30.2,15.1342,-0.0023,,,,11995.917,13208.0,-18.0,16052.0,17.116302,504_202307_08_0617_35_0007232,,,2,6.49415
7282,1688797779.04,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92388.0,92596.0,30.2,15.1342,0.0,,,,11995.917,13210.0,-18.0,16043.0,17.116302,504_202307_08_0617_35_0007233,,,2,6.494177777777778
7283,1688797779.15,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92388.0,92596.0,30.2,15.1342,0.0,,,,11995.917,13210.0,-18.0,16043.0,17.116302,504_202307_08_0617_35_0007234,,,2,6.494208333368889
7284,1688797779.25,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92388.0,92596.0,30.2,15.1342,0.0,,,,11995.917,13210.0,-17.0,16043.0,17.116302,504_202307_08_0617_35_0007235,,,2,6.494236111075556
7285,1688797779.35,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92387.0,92596.0,30.2,15.134,-0.0978,,,,11995.917,13210.0,-17.0,16035.0,17.116102,504_202307_08_0617_35_0007236,,,2,6.494263888853333
7286,1688797779.45,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92387.0,92596.0,30.2,15.134,0.0,,,,11995.917,13207.0,-22.0,16052.0,17.116102,504_202307_08_0617_35_0007237,,,2,6.494291666702222
7287,1688797779.55,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92387.0,92596.0,30.2,15.134,0.0,,,,11995.917,13207.0,-22.0,16048.0,17.116102,504_202307_08_0617_35_0007238,,,2,6.494319444408889
7288,1688797779.64,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92387.0,92596.0,30.2,15.134,0.0,,,,11995.917,13208.0,-22.0,16039.0,17.116102,504_202307_08_0617_35_0007239,,,2,6.494344444444445
7289,1688797779.74,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92386.0,92596.0,30.2,15.1339,-0.0984,,,,11995.917,13208.0,-22.0,16035.0,17.116003,504_202307_08_0617_35_0007240,,,2,6.494372222222222
7290,1688797779.85,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92385.0,92596.0,30.2,15.1337,-0.0978,,,,11995.917,13208.0,-17.0,16031.0,17.115803,504_202307_08_0617_35_0007241,,,2,6.494402777742223
7291,1688797779.95,06.29.38,-8.902483867,116.302527867,1.0,0.8,16.9,92385.0,92596.0,30.2,15.1337,0.0,,,,11995.917,13208.0,-17.0,16027.0,17.115803,504_202307_08_0617_35_0007242,,,2,6.494430555591111
7292,1688797780.05,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92385.0,92596.0,30.2,15.1337,0.0,,,,11995.917,13208.0,-16.0,16035.0,17.115803,504_202307_08_0617_35_0007243,,,2,6.494458333297778
7293,1688797780.14,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92385.0,92596.0,30.2,15.1337,0.0,,,,11995.917,13208.0,-16.0,16019.0,17.115803,504_202307_08_0617_35_0007244,,,2,6.494483333333333
7294,1688797780.24,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92385.0,92596.0,30.3,15.1337,0.0017,,,,11995.917,13208.0,-19.0,16031.0,17.115803,504_202307_08_0617_35_0007245,,,2,6.494511111111112
7295,1688797780.34,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92385.0,92596.0,30.3,15.1337,0.0,,,,11995.917,13208.0,-19.0,16031.0,17.115803,504_202307_08_0617_35_0007246,,,2,6.494538888888889
7296,1688797780.44,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92384.0,92596.0,30.3,15.1335,-0.0984,,,,11995.917,13208.0,-19.0,16031.0,17.115602,504_202307_08_0617_35_0007247,,,2,6.494566666666667
7297,1688797780.55,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92384.0,92596.0,30.2,15.1335,-0.0017,,,,11995.917,13208.0,-19.0,16027.0,17.115602,504_202307_08_0617_35_0007248,,,2,6.494597222186667
7298,1688797780.65,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92384.0,92596.0,30.2,15.1335,0.0,,,,11995.917,13207.0,-20.0,16010.0,17.115602,504_202307_08_0617_35_0007249,,,2,6.494625000035556
7299,1688797780.75,06.29.39,-8.902469717,116.3025671,1.0,0.8,17.8,92384.0,92596.0,30.2,15.1335,0.0,,,,11995.917,13207.0,-20.0,16010.0,17.115602,504_202307_08_0617_35_0007250,,,2,6.494652777813333
